time_s,trip_id,drone_id,mode,relay_id
1892.9,T018,U04,direct,
1893.0,T003,U08,direct,
1893.0,T009,U02,direct,
1893.0,T010,U03,direct,
1893.9,T018,U04,direct,
1894.0,T003,U08,direct,
1894.0,T009,U02,direct,
1894.0,T010,U03,direct,
1894.9,T018,U04,direct,
1895.0,T003,U08,direct,
1895.0,T009,U02,direct,
1895.0,T010,U03,direct,
1895.9,T018,U04,direct,
1896.0,T003,U08,direct,
1896.0,T009,U02,direct,
1896.0,T010,U03,direct,
1896.9,T018,U04,direct,
1897.0,T003,U08,direct,
1897.0,T009,U02,direct,
1897.0,T010,U03,direct,
1897.9,T018,U04,direct,
1898.0,T003,U08,direct,
1898.0,T009,U02,direct,
1898.0,T010,U03,direct,
1898.9,T018,U04,direct,
1899.0,T003,U08,direct,
1899.0,T009,U02,direct,
1899.0,T010,U03,direct,
1899.9,T018,U04,direct,
1900.0,T003,U08,direct,
1900.0,T009,U02,direct,
1900.0,T010,U03,direct,
1900.5,T008,U06,direct,
1900.9,T018,U04,direct,
1901.0,T003,U08,direct,
1901.0,T009,U02,direct,
1901.0,T010,U03,direct,
1901.5,T008,U06,direct,
1901.9,T018,U04,direct,
1902.0,T003,U08,direct,
1902.0,T009,U02,direct,
1902.0,T010,U03,direct,
1902.5,T008,U06,direct,
1902.9,T018,U04,direct,
1903.0,T003,U08,direct,
1903.0,T009,U02,direct,
1903.0,T010,U03,direct,
1903.5,T008,U06,direct,
1903.9,T018,U04,direct,
1904.0,T003,U08,direct,
1904.0,T009,U02,direct,
1904.0,T010,U03,direct,
1904.5,T008,U06,direct,
1904.9,T018,U04,direct,
1905.0,T003,U08,direct,
1905.0,T009,U02,direct,
1905.0,T010,U03,direct,
1905.5,T008,U06,direct,
1905.9,T018,U04,direct,
1906.0,T003,U08,direct,
1906.0,T009,U02,direct,
1906.0,T010,U03,direct,
1906.5,T008,U06,direct,
1906.9,T018,U04,direct,
1907.0,T003,U08,direct,
1907.0,T009,U02,direct,
1907.0,T010,U03,direct,
1907.5,T008,U06,direct,
1907.9,T018,U04,direct,
1908.0,T009,U02,direct,
1908.0,T010,U03,direct,
1908.5,T008,U06,direct,
1908.9,T018,U04,direct,
1909.0,T009,U02,direct,
1909.0,T010,U03,direct,
1909.5,T008,U06,direct,
1909.9,T018,U04,direct,
1910.0,T009,U02,direct,
1910.0,T010,U03,direct,
1910.5,T008,U06,direct,
1910.9,T018,U04,direct,
1911.0,T009,U02,direct,
1911.0,T010,U03,direct,
1911.5,T008,U06,direct,
1911.9,T018,U04,direct,
1912.0,T009,U02,direct,
1912.0,T010,U03,direct,
1912.5,T008,U06,direct,
1912.9,T018,U04,direct,
1913.0,T009,U02,direct,
1913.0,T010,U03,direct,
1913.5,T008,U06,direct,
1913.9,T018,U04,direct,
1914.0,T009,U02,direct,
1914.0,T010,U03,direct,
1914.5,T008,U06,direct,
1914.9,T018,U04,direct,
1915.0,T009,U02,direct,
1915.0,T010,U03,direct,
1915.5,T008,U06,direct,
1915.9,T018,U04,direct,
1916.0,T009,U02,direct,
1916.0,T010,U03,direct,
1916.5,T008,U06,direct,
1916.9,T018,U04,direct,
1917.0,T009,U02,direct,
1917.0,T010,U03,direct,
1917.5,T008,U06,direct,
1917.9,T018,U04,direct,
1918.0,T009,U02,direct,
1918.0,T010,U03,direct,
1918.5,T008,U06,direct,
1918.9,T018,U04,direct,
1919.0,T009,U02,direct,
1919.0,T010,U03,direct,
1919.5,T008,U06,direct,
1919.9,T018,U04,direct,
1920.0,T009,U02,direct,
1920.0,T010,U03,direct,
1920.5,T008,U06,direct,
1920.9,T018,U04,direct,
1921.0,T009,U02,direct,
1921.0,T010,U03,direct,
1921.5,T008,U06,direct,
1921.9,T018,U04,direct,
1922.0,T009,U02,direct,
1922.0,T010,U03,direct,
1922.5,T008,U06,direct,
1922.9,T018,U04,direct,
1923.0,T009,U02,direct,
1923.0,T010,U03,direct,
1923.5,T008,U06,direct,
1923.9,T018,U04,direct,
1924.0,T009,U02,direct,
1924.0,T010,U03,direct,
1924.5,T008,U06,direct,
1924.9,T018,U04,direct,
1925.0,T009,U02,direct,
1925.0,T010,U03,direct,
1925.5,T008,U06,direct,
1925.9,T018,U04,direct,
1926.0,T009,U02,direct,
1926.0,T010,U03,direct,
1926.5,T008,U06,direct,
1926.9,T018,U04,direct,
1927.0,T009,U02,direct,
1927.0,T010,U03,direct,
1927.5,T008,U06,direct,
1927.9,T018,U04,direct,
1928.0,T009,U02,direct,
1928.0,T010,U03,direct,
1928.5,T008,U06,direct,
1928.9,T018,U04,direct,
1929.0,T009,U02,direct,
1929.0,T010,U03,direct,
1929.5,T008,U06,direct,
1929.9,T018,U04,direct,
1930.0,T009,U02,direct,
1930.0,T010,U03,direct,
1930.5,T008,U06,direct,
1930.9,T018,U04,direct,
1931.0,T009,U02,direct,
1931.0,T010,U03,direct,
1931.5,T008,U06,direct,
1931.9,T018,U04,direct,
1932.0,T009,U02,direct,
1932.0,T010,U03,direct,
1932.5,T008,U06,direct,
1932.9,T018,U04,direct,
1933.0,T009,U02,direct,
1933.0,T010,U03,direct,
1933.5,T008,U06,direct,
1933.9,T018,U04,direct,
1934.0,T009,U02,direct,
1934.0,T010,U03,direct,
1934.5,T008,U06,direct,
1934.9,T018,U04,direct,
1935.0,T009,U02,direct,
1935.0,T010,U03,direct,
1935.5,T008,U06,direct,
1935.9,T018,U04,direct,
1936.0,T009,U02,direct,
1936.0,T010,U03,direct,
1936.5,T008,U06,direct,
1936.9,T018,U04,direct,
1937.0,T009,U02,direct,
1937.0,T010,U03,direct,
1937.5,T008,U06,direct,
1937.9,T018,U04,direct,
1938.0,T009,U02,direct,
1938.0,T010,U03,direct,
1938.5,T008,U06,direct,
1938.9,T018,U04,direct,
1939.0,T009,U02,direct,
1939.0,T010,U03,direct,
1939.5,T008,U06,direct,
1939.9,T018,U04,direct,
1940.0,T009,U02,direct,
1940.0,T010,U03,direct,
1940.5,T008,U06,direct,
1940.9,T018,U04,direct,
1941.0,T009,U02,direct,
1941.0,T010,U03,direct,
1941.5,T008,U06,direct,
1941.9,T018,U04,direct,
1942.0,T009,U02,direct,
1942.0,T010,U03,direct,
1942.5,T008,U06,direct,
1942.9,T018,U04,direct,
1943.0,T009,U02,direct,
1943.0,T010,U03,direct,
1943.5,T008,U06,direct,
1943.9,T018,U04,direct,
1944.0,T009,U02,direct,
1944.0,T010,U03,direct,
1944.5,T008,U06,direct,
1944.9,T018,U04,direct,
1945.0,T009,U02,direct,
1945.0,T010,U03,direct,
1945.5,T008,U06,direct,
1945.9,T018,U04,direct,
1946.0,T009,U02,direct,
1946.0,T010,U03,direct,
1946.5,T008,U06,direct,
1946.9,T018,U04,direct,
1947.0,T009,U02,direct,
1947.0,T010,U03,direct,
1947.5,T008,U06,direct,
1947.9,T018,U04,direct,
1948.0,T009,U02,direct,
1948.0,T010,U03,direct,
1948.5,T008,U06,direct,
1948.9,T018,U04,direct,
1949.0,T009,U02,direct,
1949.0,T010,U03,direct,
1949.5,T008,U06,direct,
1949.9,T018,U04,direct,
1950.0,T009,U02,direct,
1950.0,T010,U03,direct,
1950.5,T008,U06,direct,
1950.9,T018,U04,direct,
1951.0,T009,U02,direct,
1951.0,T010,U03,direct,
1951.5,T008,U06,direct,
1951.9,T018,U04,direct,
1952.0,T009,U02,direct,
1952.0,T010,U03,direct,
1952.5,T008,U06,direct,
1952.9,T018,U04,direct,
1953.0,T009,U02,direct,
1953.0,T010,U03,direct,
1953.5,T008,U06,direct,
1953.9,T018,U04,direct,
1954.0,T009,U02,direct,
1954.0,T010,U03,direct,
1954.5,T008,U06,direct,
1954.9,T018,U04,direct,
1955.0,T009,U02,direct,
1955.0,T010,U03,direct,
1955.5,T008,U06,direct,
1955.9,T018,U04,direct,
1956.0,T009,U02,direct,
1956.0,T010,U03,direct,
1956.5,T008,U06,direct,
1956.9,T018,U04,direct,
1957.0,T009,U02,direct,
1957.0,T010,U03,direct,
1957.5,T008,U06,direct,
1957.9,T018,U04,direct,
1958.0,T009,U02,direct,
1958.0,T010,U03,direct,
1958.5,T008,U06,direct,
1958.9,T018,U04,direct,
1959.0,T009,U02,direct,
1959.0,T010,U03,direct,
1959.5,T008,U06,direct,
1959.9,T018,U04,direct,
1960.0,T009,U02,direct,
1960.0,T010,U03,direct,
1960.5,T008,U06,direct,
1960.9,T018,U04,direct,
1961.0,T009,U02,direct,
1961.0,T010,U03,direct,
1961.5,T008,U06,direct,
1961.9,T018,U04,direct,
1962.0,T009,U02,direct,
1962.0,T010,U03,direct,
1962.5,T008,U06,direct,
1962.9,T018,U04,direct,
1963.0,T009,U02,direct,
1963.0,T010,U03,direct,
1963.5,T008,U06,direct,
1963.9,T018,U04,direct,
1964.0,T009,U02,direct,
1964.0,T010,U03,direct,
1964.5,T008,U06,direct,
1964.9,T018,U04,direct,
1965.0,T009,U02,direct,
1965.0,T010,U03,direct,
1965.5,T008,U06,direct,
1965.9,T018,U04,direct,
1966.0,T009,U02,direct,
1966.0,T010,U03,direct,
1966.5,T008,U06,direct,
1966.9,T018,U04,direct,
1967.0,T009,U02,direct,
1967.0,T010,U03,direct,
1967.5,T008,U06,direct,
1967.9,T018,U04,direct,
1968.0,T009,U02,direct,
1968.0,T010,U03,direct,
1968.5,T008,U06,direct,
1968.9,T018,U04,direct,
1969.0,T010,U03,direct,
1969.5,T008,U06,direct,
1969.9,T018,U04,direct,
1970.0,T010,U03,direct,
1970.5,T008,U06,direct,
1970.9,T018,U04,direct,
1971.0,T010,U03,direct,
1971.5,T008,U06,direct,
1971.9,T018,U04,direct,
1972.0,T010,U03,direct,
1972.5,T008,U06,direct,
1972.9,T018,U04,direct,
1973.0,T010,U03,direct,
1973.5,T008,U06,direct,
1973.9,T018,U04,direct,
1974.0,T010,U03,direct,
1974.5,T008,U06,direct,
1974.9,T018,U04,direct,
1975.0,T010,U03,direct,
1975.5,T008,U06,direct,
1975.6,T005,U07,direct,
1975.9,T018,U04,direct,
1976.0,T010,U03,direct,
1976.5,T008,U06,direct,
1976.6,T005,U07,direct,
1976.9,T018,U04,direct,
1977.0,T010,U03,direct,
1977.5,T008,U06,direct,
1977.6,T005,U07,direct,
1977.9,T018,U04,direct,
1978.0,T010,U03,direct,
1978.5,T008,U06,direct,
1978.6,T005,U07,direct,
1978.9,T018,U04,direct,
1979.0,T010,U03,direct,
1979.5,T008,U06,direct,
1979.6,T005,U07,direct,
1979.9,T018,U04,direct,
1980.0,T010,U03,direct,
1980.5,T008,U06,direct,
1980.6,T005,U07,direct,
1980.9,T018,U04,direct,
1981.0,T010,U03,direct,
1981.5,T008,U06,direct,
1981.6,T005,U07,direct,
1981.9,T018,U04,direct,
1982.0,T010,U03,direct,
1982.5,T008,U06,direct,
1982.6,T005,U07,direct,
1982.9,T018,U04,direct,
1983.0,T010,U03,direct,
1983.5,T008,U06,direct,
1983.6,T005,U07,direct,
1983.9,T018,U04,direct,
1984.0,T010,U03,direct,
1984.5,T008,U06,direct,
1984.6,T005,U07,direct,
1984.9,T018,U04,direct,
1985.0,T010,U03,direct,
1985.5,T008,U06,direct,
1985.6,T005,U07,direct,
1985.9,T018,U04,direct,
1986.0,T010,U03,direct,
1986.5,T008,U06,direct,
1986.6,T005,U07,direct,
1986.9,T018,U04,direct,
1987.0,T010,U03,direct,
1987.5,T008,U06,direct,
1987.6,T005,U07,direct,
1987.9,T018,U04,direct,
1988.0,T010,U03,direct,
1988.5,T008,U06,direct,
1988.6,T005,U07,direct,
1988.9,T018,U04,direct,
1989.0,T010,U03,direct,
1989.5,T008,U06,direct,
1989.6,T005,U07,direct,
1989.9,T018,U04,direct,
1990.0,T010,U03,direct,
1990.5,T008,U06,direct,
1990.6,T005,U07,direct,
1990.9,T018,U04,direct,
1991.0,T010,U03,direct,
1991.5,T008,U06,direct,
1991.6,T005,U07,direct,
1991.9,T018,U04,direct,
1992.0,T010,U03,direct,
1992.5,T008,U06,direct,
1992.6,T005,U07,direct,
1992.9,T018,U04,direct,
1993.0,T010,U03,direct,
1993.5,T008,U06,direct,
1993.6,T005,U07,direct,
1993.9,T018,U04,direct,
1994.0,T010,U03,direct,
1994.5,T008,U06,direct,
1994.6,T005,U07,direct,
1994.9,T018,U04,direct,
1995.0,T010,U03,direct,
1995.5,T008,U06,direct,
1995.6,T005,U07,direct,
1995.9,T018,U04,direct,
1996.0,T010,U03,direct,
1996.5,T008,U06,direct,
1996.6,T005,U07,direct,
1996.9,T018,U04,direct,
1997.0,T010,U03,direct,
1997.5,T008,U06,direct,
1997.6,T005,U07,direct,
1997.9,T018,U04,direct,
1998.0,T010,U03,direct,
1998.5,T008,U06,direct,
1998.6,T005,U07,direct,
1998.9,T018,U04,direct,
1999.0,T010,U03,direct,
1999.5,T008,U06,direct,
1999.6,T005,U07,direct,
1999.9,T018,U04,direct,
2000.0,T010,U03,direct,
2000.5,T008,U06,direct,
2000.6,T005,U07,direct,
2000.9,T018,U04,direct,
2001.0,T010,U03,direct,
2001.5,T008,U06,direct,
2001.6,T005,U07,direct,
2001.9,T018,U04,direct,
2002.0,T010,U03,direct,
2002.5,T008,U06,direct,
2002.6,T005,U07,direct,
2002.9,T018,U04,direct,
2003.0,T010,U03,direct,
2003.5,T008,U06,direct,
2003.6,T005,U07,direct,
2003.9,T018,U04,direct,
2004.0,T010,U03,direct,
2004.5,T008,U06,direct,
2004.6,T005,U07,direct,
2004.9,T018,U04,direct,
2005.0,T010,U03,direct,
2005.5,T008,U06,direct,
2005.6,T005,U07,direct,
2005.9,T018,U04,direct,
2006.0,T010,U03,direct,
2006.5,T008,U06,direct,
2006.6,T005,U07,direct,
2006.9,T018,U04,direct,
2007.0,T010,U03,direct,
2007.5,T008,U06,direct,
2007.6,T005,U07,direct,
2007.9,T018,U04,direct,
2008.0,T010,U03,direct,
2008.5,T008,U06,direct,
2008.6,T005,U07,direct,
2008.9,T018,U04,direct,
2009.0,T010,U03,direct,
2009.5,T008,U06,direct,
2009.6,T005,U07,direct,
2009.9,T018,U04,direct,
2010.0,T010,U03,direct,
2010.5,T008,U06,direct,
2010.6,T005,U07,direct,
2010.9,T018,U04,direct,
2011.0,T010,U03,direct,
2011.5,T008,U06,direct,
2011.6,T005,U07,direct,
2011.9,T018,U04,direct,
2012.0,T010,U03,direct,
2012.5,T008,U06,direct,
2012.6,T005,U07,direct,
2012.9,T018,U04,direct,
2013.0,T010,U03,direct,
2013.5,T008,U06,direct,
2013.6,T005,U07,direct,
2013.9,T018,U04,direct,
2014.0,T010,U03,direct,
2014.5,T008,U06,direct,
2014.6,T005,U07,direct,
2014.9,T018,U04,direct,
2014.9,T019,U01,direct,
2015.0,T010,U03,direct,
2015.5,T008,U06,direct,
2015.6,T005,U07,direct,
2015.9,T018,U04,direct,
2015.9,T019,U01,direct,
2016.0,T010,U03,direct,
2016.5,T008,U06,direct,
2016.6,T005,U07,direct,
2016.9,T018,U04,direct,
2016.9,T019,U01,direct,
2017.0,T010,U03,direct,
2017.5,T008,U06,direct,
2017.6,T005,U07,direct,
2017.9,T018,U04,direct,
2017.9,T019,U01,direct,
2018.0,T010,U03,direct,
2018.5,T008,U06,direct,
2018.6,T005,U07,direct,
2018.9,T018,U04,direct,
2018.9,T019,U01,direct,
2019.0,T010,U03,direct,
2019.5,T008,U06,direct,
2019.6,T005,U07,direct,
2019.9,T018,U04,direct,
2019.9,T019,U01,direct,
2020.0,T010,U03,direct,
2020.5,T008,U06,direct,
2020.6,T005,U07,direct,
2020.9,T018,U04,direct,
2020.9,T019,U01,direct,
2021.0,T010,U03,direct,
2021.5,T008,U06,direct,
2021.6,T005,U07,direct,
2021.9,T018,U04,direct,
2021.9,T019,U01,direct,
2022.0,T010,U03,direct,
2022.5,T008,U06,direct,
2022.6,T005,U07,direct,
2022.9,T018,U04,direct,
2022.9,T019,U01,direct,
2023.0,T010,U03,direct,
2023.5,T008,U06,direct,
2023.6,T005,U07,direct,
2023.9,T018,U04,direct,
2023.9,T019,U01,direct,
2024.0,T010,U03,direct,
2024.5,T008,U06,direct,
2024.6,T005,U07,direct,
2024.9,T018,U04,direct,
2024.9,T019,U01,direct,
2025.0,T010,U03,direct,
2025.5,T008,U06,direct,
2025.6,T005,U07,direct,
2025.9,T018,U04,direct,
2025.9,T019,U01,direct,
2026.0,T010,U03,direct,
2026.5,T008,U06,direct,
2026.6,T005,U07,direct,
2026.9,T018,U04,direct,
2026.9,T019,U01,direct,
2027.0,T010,U03,direct,
2027.5,T008,U06,direct,
2027.6,T005,U07,direct,
2027.9,T018,U04,direct,
2027.9,T019,U01,direct,
2028.0,T010,U03,direct,
2028.5,T008,U06,direct,
2028.6,T005,U07,direct,
2028.9,T018,U04,direct,
2028.9,T019,U01,direct,
2029.0,T010,U03,direct,
2029.5,T008,U06,direct,
2029.6,T005,U07,direct,
2029.9,T018,U04,direct,
2029.9,T019,U01,direct,
2030.0,T010,U03,direct,
2030.5,T008,U06,direct,
2030.6,T005,U07,direct,
2030.9,T018,U04,direct,
2030.9,T019,U01,direct,
2031.0,T010,U03,direct,
2031.5,T008,U06,direct,
2031.6,T005,U07,direct,
2031.9,T018,U04,direct,
2031.9,T019,U01,direct,
2032.0,T010,U03,direct,
2032.5,T008,U06,direct,
2032.6,T005,U07,direct,
2032.9,T018,U04,direct,
2032.9,T019,U01,direct,
2033.0,T010,U03,direct,
2033.5,T008,U06,direct,
2033.6,T005,U07,direct,
2033.9,T018,U04,direct,
2033.9,T019,U01,direct,
2034.0,T010,U03,direct,
2034.5,T008,U06,direct,
2034.6,T005,U07,direct,
2034.9,T018,U04,direct,
2034.9,T019,U01,direct,
2035.0,T010,U03,direct,
2035.5,T008,U06,direct,
2035.6,T005,U07,direct,
2035.9,T018,U04,direct,
2035.9,T019,U01,direct,
2036.0,T010,U03,direct,
2036.5,T008,U06,direct,
2036.6,T005,U07,direct,
2036.9,T018,U04,direct,
2036.9,T019,U01,direct,
2037.0,T010,U03,direct,
2037.5,T008,U06,direct,
2037.6,T005,U07,direct,
2037.9,T018,U04,direct,
2037.9,T019,U01,direct,
2038.0,T010,U03,direct,
2038.5,T008,U06,direct,
2038.6,T005,U07,direct,
2038.9,T018,U04,direct,
2038.9,T019,U01,direct,
2039.0,T010,U03,direct,
2039.5,T008,U06,direct,
2039.6,T005,U07,direct,
2039.9,T018,U04,direct,
2039.9,T019,U01,direct,
2040.0,T010,U03,direct,
2040.5,T008,U06,direct,
2040.6,T005,U07,direct,
2040.9,T018,U04,direct,
2040.9,T019,U01,direct,
2041.0,T010,U03,direct,
2041.5,T008,U06,direct,
2041.6,T005,U07,direct,
2041.9,T018,U04,direct,
2041.9,T019,U01,direct,
2042.0,T010,U03,direct,
2042.5,T008,U06,direct,
2042.6,T005,U07,direct,
2042.9,T018,U04,direct,
2042.9,T019,U01,direct,
2043.0,T010,U03,direct,
2043.5,T008,U06,direct,
2043.6,T005,U07,direct,
2043.9,T018,U04,direct,
2043.9,T019,U01,direct,
2044.0,T010,U03,direct,
2044.5,T008,U06,direct,
2044.6,T005,U07,direct,
2044.9,T018,U04,direct,
2044.9,T019,U01,direct,
2045.0,T010,U03,direct,
2045.5,T008,U06,direct,
2045.6,T005,U07,direct,
2045.9,T018,U04,direct,
2045.9,T019,U01,direct,
2046.0,T010,U03,direct,
2046.5,T008,U06,direct,
2046.6,T005,U07,direct,
2046.9,T018,U04,direct,
2046.9,T019,U01,direct,
2047.0,T010,U03,direct,
2047.5,T008,U06,direct,
2047.6,T005,U07,direct,
2047.9,T018,U04,direct,
2047.9,T019,U01,direct,
2048.0,T010,U03,direct,
2048.5,T008,U06,direct,
2048.6,T005,U07,direct,
2048.9,T018,U04,direct,
2048.9,T019,U01,direct,
2049.0,T010,U03,direct,
2049.5,T008,U06,direct,
2049.6,T005,U07,direct,
2049.9,T018,U04,direct,
2049.9,T019,U01,direct,
2050.0,T010,U03,direct,
2050.5,T008,U06,direct,
2050.6,T005,U07,direct,
2050.9,T018,U04,direct,
2050.9,T019,U01,direct,
2051.0,T010,U03,direct,
2051.5,T008,U06,direct,
2051.6,T005,U07,direct,
2051.9,T018,U04,direct,
2051.9,T019,U01,direct,
2052.0,T010,U03,direct,
2052.5,T008,U06,direct,
2052.6,T005,U07,direct,
2052.9,T018,U04,direct,
2052.9,T019,U01,direct,
2053.0,T010,U03,direct,
2053.5,T008,U06,direct,
2053.6,T005,U07,direct,
2053.9,T018,U04,direct,
2053.9,T019,U01,direct,
2054.0,T010,U03,direct,
2054.5,T008,U06,direct,
2054.6,T005,U07,direct,
2054.9,T018,U04,direct,
2054.9,T019,U01,direct,
2055.0,T010,U03,direct,
2055.5,T008,U06,direct,
2055.6,T005,U07,direct,
2055.9,T018,U04,direct,
2055.9,T019,U01,direct,
2056.0,T010,U03,direct,
2056.5,T008,U06,direct,
2056.6,T005,U07,direct,
2056.9,T018,U04,direct,
2056.9,T019,U01,direct,
2057.0,T010,U03,direct,
2057.5,T008,U06,direct,
2057.6,T005,U07,direct,
2057.9,T018,U04,direct,
2057.9,T019,U01,direct,
2058.0,T010,U03,direct,
2058.5,T008,U06,direct,
2058.6,T005,U07,direct,
2058.9,T018,U04,direct,
2058.9,T019,U01,direct,
2059.0,T010,U03,direct,
2059.5,T008,U06,direct,
2059.6,T005,U07,direct,
2059.9,T018,U04,direct,
2059.9,T019,U01,direct,
2060.0,T010,U03,direct,
2060.5,T008,U06,direct,
2060.6,T005,U07,direct,
2060.9,T018,U04,direct,
2060.9,T019,U01,direct,
2061.0,T010,U03,direct,
2061.5,T008,U06,direct,
2061.6,T005,U07,direct,
2061.9,T018,U04,direct,
2061.9,T019,U01,direct,
2062.0,T010,U03,direct,
2062.5,T008,U06,direct,
2062.6,T005,U07,direct,
2062.9,T018,U04,direct,
2062.9,T019,U01,direct,
2063.0,T010,U03,direct,
2063.5,T008,U06,direct,
2063.6,T005,U07,direct,
2063.9,T018,U04,direct,
2063.9,T019,U01,direct,
2064.0,T010,U03,direct,
2064.5,T008,U06,direct,
2064.6,T005,U07,direct,
2064.9,T018,U04,direct,
2064.9,T019,U01,direct,
2065.0,T010,U03,direct,
2065.5,T008,U06,direct,
2065.6,T005,U07,direct,
2065.9,T018,U04,direct,
2065.9,T019,U01,direct,
2066.0,T010,U03,direct,
2066.5,T008,U06,direct,
2066.6,T005,U07,direct,
2066.9,T018,U04,direct,
2066.9,T019,U01,direct,
2067.0,T010,U03,direct,
2067.5,T008,U06,direct,
2067.6,T005,U07,direct,
2067.9,T018,U04,direct,
2067.9,T019,U01,direct,
2068.0,T010,U03,direct,
2068.5,T008,U06,direct,
2068.6,T005,U07,direct,
2068.9,T018,U04,direct,
2068.9,T019,U01,direct,
2069.0,T010,U03,direct,
2069.5,T008,U06,direct,
2069.6,T005,U07,direct,
2069.9,T018,U04,direct,
2069.9,T019,U01,direct,
2070.0,T010,U03,direct,
2070.5,T008,U06,direct,
2070.6,T005,U07,direct,
2070.9,T018,U04,direct,
2070.9,T019,U01,direct,
2071.0,T010,U03,direct,
2071.5,T008,U06,direct,
2071.6,T005,U07,direct,
2071.9,T018,U04,direct,
2071.9,T019,U01,direct,
2072.0,T010,U03,direct,
2072.5,T008,U06,direct,
2072.6,T005,U07,direct,
2072.9,T018,U04,direct,
2072.9,T019,U01,direct,
2073.0,T010,U03,direct,
2073.5,T008,U06,direct,
2073.6,T005,U07,direct,
2073.9,T018,U04,direct,
2073.9,T019,U01,direct,
2074.0,T010,U03,direct,
2074.5,T008,U06,direct,
2074.6,T005,U07,direct,
2074.9,T018,U04,direct,
2074.9,T019,U01,direct,
2075.0,T010,U03,direct,
2075.5,T008,U06,direct,
2075.6,T005,U07,direct,
2075.9,T018,U04,direct,
2075.9,T019,U01,direct,
2076.0,T010,U03,direct,
2076.5,T008,U06,direct,
2076.6,T005,U07,direct,
2076.9,T018,U04,direct,
2076.9,T019,U01,direct,
2077.0,T010,U03,direct,
2077.5,T008,U06,direct,
2077.6,T005,U07,direct,
2077.9,T018,U04,direct,
2077.9,T019,U01,direct,
2078.0,T010,U03,direct,
2078.5,T008,U06,direct,
2078.6,T005,U07,direct,
2078.9,T018,U04,direct,
2078.9,T019,U01,direct,
2079.0,T010,U03,direct,
2079.5,T008,U06,direct,
2079.6,T005,U07,direct,
2079.9,T018,U04,direct,
2079.9,T019,U01,direct,
2080.0,T010,U03,direct,
2080.5,T008,U06,direct,
2080.6,T005,U07,direct,
2080.9,T018,U04,direct,
2080.9,T019,U01,direct,
2081.0,T010,U03,direct,
2081.5,T008,U06,direct,
2081.6,T005,U07,direct,
2081.9,T018,U04,direct,
2081.9,T019,U01,direct,
2082.0,T010,U03,direct,
2082.5,T008,U06,direct,
2082.6,T005,U07,direct,
2082.9,T018,U04,direct,
2082.9,T019,U01,direct,
2083.0,T010,U03,direct,
2083.5,T008,U06,direct,
2083.6,T005,U07,direct,
2083.9,T018,U04,direct,
2083.9,T019,U01,direct,
2084.0,T010,U03,direct,
2084.5,T008,U06,direct,
2084.6,T005,U07,direct,
2084.9,T018,U04,direct,
2084.9,T019,U01,direct,
2085.0,T010,U03,direct,
2085.5,T008,U06,direct,
2085.6,T005,U07,direct,
2085.9,T018,U04,direct,
2085.9,T019,U01,direct,
2086.0,T010,U03,direct,
2086.5,T008,U06,direct,
2086.6,T005,U07,direct,
2086.9,T018,U04,direct,
2086.9,T019,U01,direct,
2087.0,T010,U03,direct,
2087.5,T008,U06,direct,
2087.6,T005,U07,direct,
2087.9,T018,U04,direct,
2087.9,T019,U01,direct,
2088.0,T010,U03,direct,
2088.5,T008,U06,direct,
2088.6,T005,U07,direct,
2088.9,T018,U04,direct,
2088.9,T019,U01,direct,
2089.0,T010,U03,direct,
2089.5,T008,U06,direct,
2089.6,T005,U07,direct,
2089.9,T018,U04,direct,
2089.9,T019,U01,direct,
2090.0,T010,U03,direct,
2090.5,T008,U06,direct,
2090.6,T005,U07,direct,
2090.9,T018,U04,direct,
2090.9,T019,U01,direct,
2091.0,T010,U03,direct,
2091.5,T008,U06,direct,
2091.6,T005,U07,direct,
2091.9,T018,U04,direct,
2091.9,T019,U01,direct,
2092.0,T010,U03,direct,
2092.5,T008,U06,direct,
2092.6,T005,U07,direct,
2092.9,T018,U04,direct,
2092.9,T019,U01,direct,
2093.0,T010,U03,direct,
2093.5,T008,U06,direct,
2093.6,T005,U07,direct,
2093.9,T018,U04,direct,
2093.9,T019,U01,direct,
2094.0,T010,U03,direct,
2094.5,T008,U06,direct,
2094.6,T005,U07,direct,
2094.9,T018,U04,direct,
2094.9,T019,U01,direct,
2095.0,T010,U03,direct,
2095.5,T008,U06,direct,
2095.6,T005,U07,direct,
2095.9,T018,U04,direct,
2095.9,T019,U01,direct,
2096.0,T010,U03,direct,
2096.5,T008,U06,direct,
2096.6,T005,U07,direct,
2096.9,T018,U04,direct,
2096.9,T019,U01,direct,
2097.0,T010,U03,direct,
2097.5,T008,U06,direct,
2097.6,T005,U07,direct,
2097.9,T018,U04,direct,
2097.9,T019,U01,direct,
2098.0,T010,U03,direct,
2098.5,T008,U06,direct,
2098.6,T005,U07,direct,
2098.9,T018,U04,direct,
2098.9,T019,U01,direct,
2099.0,T010,U03,direct,
2099.5,T008,U06,direct,
2099.6,T005,U07,direct,
2099.9,T018,U04,direct,
2099.9,T019,U01,direct,
2100.0,T010,U03,direct,
2100.5,T008,U06,direct,
2100.6,T005,U07,direct,
2100.9,T018,U04,direct,
2100.9,T019,U01,direct,
2101.0,T010,U03,direct,
2101.5,T008,U06,direct,
2101.6,T005,U07,direct,
2101.9,T018,U04,direct,
2101.9,T019,U01,direct,
2102.0,T010,U03,direct,
2102.5,T008,U06,direct,
2102.6,T005,U07,direct,
2102.9,T018,U04,direct,
