time_s,trip_id,drone_id,x,y,lon,lat,altitude_m,phase
1300.0,T004,U06,320004.855,2546328.432,109.2436233,23.0156259,399.182,return
1300.0,T006,U01,321384.787,2546224.904,109.2570958,23.0148399,435.637,return
1300.0,T009,U02,314874.578,2550048.598,109.1931336,23.0486516,571.799,return
1300.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1305.0,T001,U07,317615.92,2545539.576,109.2204144,23.0082429,366.098,return
1305.0,T002,U05,324088.71,2545126.435,109.2835966,23.0052097,538.702,return
1305.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,348.5,handover
1305.0,T004,U06,319940.137,2546290.529,109.2429965,23.0152766,399.182,return
1305.0,T006,U01,321326.548,2546210.472,109.2565294,23.0147033,435.637,return
1305.0,T009,U02,314913.395,2550002.847,109.1935178,23.0482429,571.799,return
1305.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1310.0,T001,U07,317690.911,2545540.736,109.2211457,23.0082616,366.098,return
1310.0,T002,U05,324088.71,2545126.435,109.2835966,23.0052097,553.702,return
1310.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,348.5,handover
1310.0,T004,U06,319875.419,2546252.626,109.2423696,23.0149274,399.182,return
1310.0,T006,U01,321268.31,2546196.039,109.255963,23.0145668,435.637,return
1310.0,T009,U02,314952.213,2549957.096,109.1939021,23.0478341,571.799,return
1310.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1315.0,T001,U07,317765.902,2545541.897,109.221877,23.0082803,366.098,return
1315.0,T002,U05,324088.71,2545126.435,109.2835966,23.0052097,568.702,return
1315.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,348.5,handover
1315.0,T004,U06,319810.702,2546214.723,109.2417428,23.0145782,399.182,return
1315.0,T006,U01,321210.072,2546181.606,109.2553966,23.0144302,435.637,return
1315.0,T009,U02,314991.031,2549911.344,109.1942863,23.0474254,571.799,return
1315.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1320.0,T001,U07,317840.893,2545543.057,109.2226083,23.008299,366.098,return
1320.0,T002,U05,324088.71,2545126.435,109.2835966,23.0052097,583.702,return
1320.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,348.5,handover
1320.0,T004,U06,319745.984,2546176.82,109.241116,23.0142289,399.182,return
1320.0,T006,U01,321151.833,2546167.174,109.2548302,23.0142936,435.637,return
1320.0,T009,U02,315029.848,2549865.593,109.1946705,23.0470166,571.799,return
1320.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1325.0,T001,U07,317915.884,2545544.218,109.2233396,23.0083177,366.098,return
1325.0,T002,U05,324055.044,2545129.113,109.2832679,23.0052303,591.947,return
1325.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,348.5,handover
1325.0,T004,U06,319681.267,2546138.917,109.2404891,23.0138797,399.182,return
1325.0,T006,U01,321093.595,2546152.741,109.2542638,23.014157,435.637,return
1325.0,T009,U02,315068.666,2549819.842,109.1950548,23.0466078,571.799,return
1325.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1330.0,T001,U07,317990.875,2545545.378,109.2240709,23.0083364,366.098,return
1330.0,T002,U05,323980.28,2545135.06,109.282538,23.0052761,591.947,return
1330.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,348.5,handover
1330.0,T004,U06,319616.549,2546101.014,109.2398623,23.0135304,399.182,return
1330.0,T006,U01,321035.357,2546138.308,109.2536974,23.0140205,435.637,return
1330.0,T009,U02,315107.484,2549774.09,109.195439,23.0461991,571.799,return
1330.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1335.0,T001,U07,318065.866,2545546.539,109.2248022,23.0083551,366.098,return
1335.0,T002,U05,323905.517,2545141.006,109.2818081,23.0053219,591.947,return
1335.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,348.5,handover
1335.0,T004,U06,319551.832,2546063.111,109.2392355,23.0131812,399.182,return
1335.0,T006,U01,320977.118,2546123.876,109.253131,23.0138839,435.637,return
1335.0,T009,U02,315146.301,2549728.339,109.1958232,23.0457903,571.799,return
1335.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1340.0,T001,U07,318140.857,2545547.7,109.2255335,23.0083738,366.098,return
1340.0,T002,U05,323830.753,2545146.953,109.2810782,23.0053677,591.947,return
1340.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,348.5,handover
1340.0,T004,U06,319487.114,2546025.208,109.2386087,23.0128319,399.182,return
1340.0,T006,U01,320918.88,2546109.443,109.2525646,23.0137473,435.637,return
1340.0,T009,U02,315185.119,2549682.587,109.1962074,23.0453815,571.799,return
1340.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1345.0,T001,U07,318215.849,2545548.86,109.2262648,23.0083924,366.098,return
1345.0,T002,U05,323755.989,2545152.899,109.2803483,23.0054134,591.947,return
1345.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,348.5,handover
1345.0,T004,U06,319422.397,2545987.305,109.2379818,23.0124826,399.182,return
1345.0,T006,U01,320860.642,2546095.01,109.2519982,23.0136107,435.637,return
1345.0,T009,U02,315223.937,2549636.836,109.1965917,23.0449728,571.799,return
1345.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1350.0,T001,U07,318290.84,2545550.021,109.2269961,23.0084111,366.098,return
1350.0,T002,U05,323681.225,2545158.846,109.2796184,23.0054592,591.947,return
1350.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,354.131,return
1350.0,T004,U06,319357.679,2545949.402,109.237355,23.0121334,399.182,return
1350.0,T006,U01,320802.404,2546080.578,109.2514318,23.0134741,435.637,return
1350.0,T009,U02,315262.755,2549591.085,109.1969759,23.044564,571.799,return
1350.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1355.0,T001,U07,318365.831,2545551.181,109.2277275,23.0084298,366.098,return
1355.0,T002,U05,323606.461,2545164.793,109.2788884,23.005505,591.947,return
1355.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,366.631,return
1355.0,T004,U06,319292.961,2545911.499,109.2367282,23.0117841,399.182,return
1355.0,T006,U01,320744.165,2546066.145,109.2508654,23.0133375,435.637,return
1355.0,T009,U02,315301.572,2549545.333,109.1973601,23.0441553,571.799,return
1355.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1360.0,T001,U07,318440.822,2545552.342,109.2284588,23.0084484,366.098,return
1360.0,T002,U05,323531.697,2545170.739,109.2781585,23.0055507,591.947,return
1360.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,379.131,return
1360.0,T004,U06,319228.244,2545873.596,109.2361014,23.0114349,399.182,return
1360.0,T006,U01,320685.927,2546051.713,109.250299,23.0132009,435.637,return
1360.0,T009,U02,315340.39,2549499.582,109.1977443,23.0437465,571.799,return
1360.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1365.0,T001,U07,318515.813,2545553.502,109.2291901,23.0084671,366.098,return
1365.0,T002,U05,323456.933,2545176.686,109.2774286,23.0055965,591.947,return
1365.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,391.631,return
1365.0,T004,U06,319163.526,2545835.693,109.2354746,23.0110856,399.182,return
1365.0,T006,U01,320627.689,2546037.28,109.2497326,23.0130643,435.637,return
1365.0,T009,U02,315379.208,2549453.831,109.1981285,23.0433377,571.799,return
1365.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,270.9,handover
1370.0,T001,U07,318590.804,2545554.663,109.2299214,23.0084858,366.098,return
1370.0,T002,U05,323382.169,2545182.632,109.2766987,23.0056423,591.947,return
1370.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,404.131,return
1370.0,T004,U06,319098.809,2545797.79,109.2348478,23.0107363,399.182,return
1370.0,T006,U01,320569.45,2546022.847,109.2491662,23.0129277,435.637,return
1370.0,T009,U02,315418.025,2549408.079,109.1985127,23.0429289,571.799,return
1370.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,283.501,return
1375.0,T001,U07,318665.795,2545555.823,109.2306527,23.0085044,366.098,return
1375.0,T002,U05,323307.405,2545188.579,109.2759688,23.005688,591.947,return
1375.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,416.631,return
1375.0,T004,U06,319034.091,2545759.887,109.234221,23.0103871,399.182,return
1375.0,T006,U01,320511.212,2546008.415,109.2485998,23.0127911,435.637,return
1375.0,T009,U02,315456.843,2549362.328,109.1988969,23.0425202,571.799,return
1375.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,298.501,return
1380.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,358.819,return
1380.0,T002,U05,323232.642,2545194.525,109.2752389,23.0057338,591.947,return
1380.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,429.131,return
1380.0,T004,U06,318969.374,2545721.984,109.2335942,23.0100378,399.182,return
1380.0,T006,U01,320452.974,2545993.982,109.2480335,23.0126545,435.637,return
1380.0,T009,U02,315495.661,2549316.577,109.1992811,23.0421114,571.799,return
1380.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,313.501,return
1385.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,348.819,return
1385.0,T002,U05,323157.878,2545200.472,109.2745089,23.0057795,591.947,return
1385.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,441.631,return
1385.0,T004,U06,318904.656,2545684.081,109.2329674,23.0096885,399.182,return
1385.0,T006,U01,320394.736,2545979.549,109.2474671,23.0125179,435.637,return
1385.0,T009,U02,315534.478,2549270.825,109.1996653,23.0417026,571.799,return
1385.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,328.501,return
1390.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,338.819,return
1390.0,T002,U05,323083.114,2545206.418,109.273779,23.0058253,591.947,return
1390.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,454.131,return
1390.0,T004,U06,318839.938,2545646.178,109.2323406,23.0093392,399.182,return
1390.0,T006,U01,320336.497,2545965.117,109.2469007,23.0123813,435.637,return
1390.0,T009,U02,315573.296,2549225.074,109.2000495,23.0412939,571.799,return
1390.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,343.501,return
1395.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,328.819,return
1395.0,T002,U05,323008.35,2545212.365,109.2730491,23.005871,591.947,return
1395.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,466.631,return
1395.0,T004,U06,318775.221,2545608.275,109.2317138,23.0089899,399.182,return
1395.0,T006,U01,320278.259,2545950.684,109.2463343,23.0122447,435.637,return
1395.0,T009,U02,315612.114,2549179.323,109.2004337,23.0408851,571.799,return
1395.0,T010,U03,316926.352,2553441.253,109.2127472,23.0795113,358.501,return
1400.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,318.819,return
1400.0,T002,U05,322933.586,2545218.312,109.2723192,23.0059167,591.947,return
1400.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,479.131,return
1400.0,T004,U06,318710.503,2545570.372,109.2310871,23.0086407,399.182,return
1400.0,T006,U01,320220.021,2545936.251,109.2457679,23.0121081,435.637,return
1400.0,T009,U02,315650.932,2549133.571,109.2008179,23.0404763,571.799,return
1400.0,T010,U03,316926.868,2553438.944,109.2127525,23.0794905,372.909,return
1405.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,308.819,return
1405.0,T002,U05,322858.822,2545224.258,109.2715893,23.0059625,591.947,return
1405.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,491.631,return
1405.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,391.376,return
1405.0,T006,U01,320161.782,2545921.819,109.2452016,23.0119715,435.637,return
1405.0,T009,U02,315689.749,2549087.82,109.2012021,23.0400675,571.799,return
1405.0,T010,U03,316939.937,2553380.385,109.212887,23.0789632,372.909,return
1410.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,298.819,return
1410.0,T002,U05,322784.058,2545230.205,109.2708594,23.0060082,591.947,return
1410.0,T003,U08,314816.047,2547919.156,109.1928191,23.0294186,504.131,return
1410.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,378.876,return
1410.0,T006,U01,320103.544,2545907.386,109.2446352,23.0118349,435.637,return
1410.0,T009,U02,315728.567,2549042.069,109.2015863,23.0396588,571.799,return
1410.0,T010,U03,316953.007,2553321.826,109.2130216,23.0784359,372.909,return
1415.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,288.819,return
1415.0,T002,U05,322709.294,2545236.151,109.2701294,23.0060539,591.947,return
1415.0,T003,U08,314839.898,2547904.594,109.1930535,23.0292898,511.973,return
1415.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,366.376,return
1415.0,T006,U01,320045.306,2545892.953,109.2440688,23.0116983,435.637,return
1415.0,T009,U02,315767.385,2548996.317,109.2019704,23.03925,571.799,return
1415.0,T010,U03,316966.076,2553263.267,109.2131561,23.0779087,372.909,return
1420.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,278.819,return
1420.0,T002,U05,322634.53,2545242.098,109.2693995,23.0060996,591.947,return
1420.0,T003,U08,314903.909,2547865.51,109.1936827,23.028944,511.973,return
1420.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,353.876,return
1420.0,T006,U01,319987.067,2545878.521,109.2435024,23.0115616,435.637,return
1420.0,T009,U02,315806.202,2548950.566,109.2023546,23.0388412,571.799,return
1420.0,T010,U03,316979.146,2553204.707,109.2132906,23.0773814,372.909,return
1425.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,268.819,return
1425.0,T002,U05,322559.767,2545248.044,109.2686696,23.0061454,591.947,return
1425.0,T003,U08,314967.92,2547826.426,109.1943118,23.0285983,511.973,return
1425.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,341.376,return
1425.0,T006,U01,319928.829,2545864.088,109.2429361,23.011425,435.637,return
1425.0,T009,U02,315845.02,2548904.815,109.2027388,23.0384324,571.799,return
1425.0,T010,U03,316992.216,2553146.148,109.2134252,23.0768541,372.909,return
1430.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,258.819,return
1430.0,T002,U05,322485.003,2545253.991,109.2679397,23.0061911,591.947,return
1430.0,T003,U08,315031.932,2547787.342,109.1949409,23.0282525,511.973,return
1430.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,328.876,return
1430.0,T006,U01,319870.591,2545849.655,109.2423697,23.0112884,435.637,return
1430.0,T009,U02,315883.838,2548859.063,109.203123,23.0380236,571.799,return
1430.0,T010,U03,317005.285,2553087.589,109.2135597,23.0763268,372.909,return
1435.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,248.819,return
1435.0,T002,U05,322410.239,2545259.937,109.2672098,23.0062368,591.947,return
1435.0,T003,U08,315095.943,2547748.259,109.1955701,23.0279068,511.973,return
1435.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,316.376,return
1435.0,T006,U01,319812.353,2545835.223,109.2418033,23.0111518,435.637,return
1435.0,T009,U02,315922.656,2548813.312,109.2035072,23.0376148,571.799,return
1435.0,T010,U03,317018.355,2553029.03,109.2136942,23.0757995,372.909,return
1440.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,238.819,return
1440.0,T002,U05,322335.475,2545265.884,109.2664798,23.0062825,591.947,return
1440.0,T003,U08,315159.955,2547709.175,109.1961992,23.027561,511.973,return
1440.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,303.876,return
1440.0,T006,U01,319754.114,2545820.79,109.241237,23.0110151,435.637,return
1440.0,T009,U02,315961.473,2548767.56,109.2038913,23.0372061,571.799,return
1440.0,T010,U03,317031.424,2552970.47,109.2138287,23.0752722,372.909,return
1445.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,228.819,return
1445.0,T002,U05,322260.711,2545271.831,109.2657499,23.0063282,591.947,return
1445.0,T003,U08,315223.966,2547670.091,109.1968283,23.0272152,511.973,return
1445.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,291.376,return
1445.0,T006,U01,319695.876,2545806.358,109.2406706,23.0108785,435.637,return
1445.0,T009,U02,316000.291,2548721.809,109.2042755,23.0367973,571.799,return
1445.0,T010,U03,317044.494,2552911.911,109.2139633,23.0747449,372.909,return
1450.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,218.819,return
1450.0,T002,U05,322185.947,2545277.777,109.26502,23.0063739,591.947,return
1450.0,T003,U08,315287.978,2547631.008,109.1974574,23.0268695,511.973,return
1450.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,278.876,return
1450.0,T006,U01,319637.638,2545791.925,109.2401042,23.0107419,435.637,return
1450.0,T009,U02,316039.109,2548676.058,109.2046597,23.0363885,571.799,return
1450.0,T010,U03,317057.564,2552853.352,109.2140978,23.0742177,372.909,return
1455.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,208.819,return
1455.0,T002,U05,322111.183,2545283.724,109.2642901,23.0064196,591.947,return
1455.0,T003,U08,315351.989,2547591.924,109.1980866,23.0265237,511.973,return
1455.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,266.376,return
1455.0,T006,U01,319579.399,2545777.492,109.2395379,23.0106053,435.637,return
1455.0,T009,U02,316077.926,2548630.306,109.2050438,23.0359797,571.799,return
1455.0,T010,U03,317070.633,2552794.793,109.2142323,23.0736904,372.909,return
1460.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,198.819,return
1460.0,T002,U05,322036.419,2545289.67,109.2635602,23.0064653,591.947,return
1460.0,T003,U08,315416.0,2547552.84,109.1987157,23.0261779,511.973,return
1460.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,253.876,return
1460.0,T006,U01,319521.161,2545763.06,109.2389715,23.0104686,435.637,return
1460.0,T009,U02,316116.744,2548584.555,109.205428,23.0355709,571.799,return
1460.0,T010,U03,317083.703,2552736.233,109.2143668,23.0731631,372.909,return
1465.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,188.819,return
1465.0,T002,U05,321961.656,2545295.617,109.2628302,23.006511,591.947,return
1465.0,T003,U08,315480.012,2547513.756,109.1993448,23.0258321,511.973,return
1465.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,241.376,return
1465.0,T006,U01,319462.923,2545748.627,109.2384051,23.010332,435.637,return
1465.0,T009,U02,316155.562,2548538.804,109.2058122,23.0351621,571.799,return
1465.0,T010,U03,317096.773,2552677.674,109.2145013,23.0726358,372.909,return
1470.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,178.819,return
1470.0,T002,U05,321886.892,2545301.563,109.2621003,23.0065567,591.947,return
1470.0,T003,U08,315544.023,2547474.673,109.1999739,23.0254864,511.973,return
1470.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,228.876,return
1470.0,T006,U01,319404.685,2545734.194,109.2378388,23.0101953,435.637,return
1470.0,T009,U02,316194.379,2548493.052,109.2061963,23.0347533,571.799,return
1470.0,T010,U03,317109.842,2552619.115,109.2146359,23.0721085,372.909,return
1475.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,168.819,return
1475.0,T002,U05,321812.128,2545307.51,109.2613704,23.0066024,591.947,return
1475.0,T003,U08,315608.035,2547435.589,109.200603,23.0251406,511.973,return
1475.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,216.376,return
1475.0,T006,U01,319346.446,2545719.762,109.2372724,23.0100587,435.637,return
1475.0,T009,U02,316233.197,2548447.301,109.2065805,23.0343445,571.799,return
1475.0,T010,U03,317122.912,2552560.556,109.2147704,23.0715812,372.909,return
1480.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,158.819,return
1480.0,T002,U05,321737.364,2545313.456,109.2606405,23.0066481,591.947,return
1480.0,T003,U08,315672.046,2547396.505,109.2012321,23.0247948,511.973,return
1480.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,203.876,return
1480.0,T006,U01,319288.208,2545705.329,109.236706,23.0099221,435.637,return
1480.0,T009,U02,316272.015,2548401.55,109.2069646,23.0339357,571.799,return
1480.0,T010,U03,317135.981,2552501.996,109.2149049,23.0710539,372.909,return
1485.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,148.819,return
1485.0,T002,U05,321662.6,2545319.403,109.2599106,23.0066937,591.947,return
1485.0,T003,U08,315736.058,2547357.421,109.2018612,23.024449,511.973,return
1485.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,191.376,return
1485.0,T006,U01,319229.97,2545690.896,109.2361397,23.0097854,435.637,return
1485.0,T009,U02,316310.833,2548355.798,109.2073488,23.0335269,571.799,return
1485.0,T010,U03,317149.051,2552443.437,109.2150394,23.0705266,372.909,return
1490.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,138.819,return
1490.0,T002,U05,321587.836,2545325.35,109.2591806,23.0067394,591.947,return
1490.0,T003,U08,315800.069,2547318.338,109.2024903,23.0241032,511.973,return
1490.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,178.876,return
1490.0,T006,U01,319171.731,2545676.464,109.2355733,23.0096488,435.637,return
1490.0,T009,U02,316349.65,2548310.047,109.2077329,23.0331181,571.799,return
1490.0,T010,U03,317162.121,2552384.878,109.2151739,23.0699994,372.909,return
1495.0,T001,U07,318686.201,2545556.139,109.2308517,23.0085095,128.819,return
1495.0,T002,U05,321513.072,2545331.296,109.2584507,23.0067851,591.947,return
1495.0,T003,U08,315864.08,2547279.254,109.2031194,23.0237574,511.973,return
1495.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,166.376,return
1495.0,T006,U01,319113.493,2545662.031,109.235007,23.0095121,435.637,return
1495.0,T009,U02,316388.468,2548264.296,109.2081171,23.0327094,571.799,return
1495.0,T010,U03,317175.19,2552326.319,109.2153084,23.0694721,372.909,return
1500.0,T002,U05,321438.308,2545337.243,109.2577208,23.0068308,591.947,return
1500.0,T003,U08,315928.092,2547240.17,109.2037485,23.0234116,511.973,return
1500.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,153.876,return
1500.0,T006,U01,319055.255,2545647.598,109.2344406,23.0093755,435.637,return
1500.0,T009,U02,316427.286,2548218.544,109.2085012,23.0323006,571.799,return
1500.0,T010,U03,317188.26,2552267.759,109.2154429,23.0689448,372.909,return
1505.0,T002,U05,321363.544,2545343.189,109.2569909,23.0068764,591.947,return
1505.0,T003,U08,315992.103,2547201.086,109.2043776,23.0230658,511.973,return
1505.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,141.376,return
1505.0,T006,U01,318997.017,2545633.166,109.2338743,23.0092388,435.637,return
1505.0,T009,U02,316466.103,2548172.793,109.2088854,23.0318918,571.799,return
1505.0,T010,U03,317201.329,2552209.2,109.2155775,23.0684175,372.909,return
1510.0,T002,U05,321288.781,2545349.136,109.2562609,23.0069221,591.947,return
1510.0,T003,U08,316056.115,2547162.003,109.2050067,23.02272,511.973,return
1510.0,T004,U06,318686.201,2545556.139,109.2308517,23.0085095,128.876,return
1510.0,T006,U01,318938.778,2545618.733,109.2333079,23.0091022,435.637,return
1510.0,T009,U02,316504.921,2548127.042,109.2092695,23.031483,571.799,return
1510.0,T010,U03,317214.399,2552150.641,109.215712,23.0678902,372.909,return
1515.0,T002,U05,321214.017,2545355.082,109.255531,23.0069677,591.947,return
1515.0,T003,U08,316120.126,2547122.919,109.2056357,23.0223742,511.973,return
1515.0,T006,U01,318880.54,2545604.3,109.2327416,23.0089655,435.637,return
1515.0,T009,U02,316543.739,2548081.29,109.2096536,23.0310742,571.799,return
1515.0,T010,U03,317227.469,2552092.082,109.2158465,23.0673629,372.909,return
1520.0,T002,U05,321139.253,2545361.029,109.2548011,23.0070134,591.947,return
1520.0,T003,U08,316184.137,2547083.835,109.2062648,23.0220284,511.973,return
1520.0,T006,U01,318822.302,2545589.868,109.2321752,23.0088289,435.637,return
1520.0,T009,U02,316582.556,2548035.539,109.2100378,23.0306653,571.799,return
1520.0,T010,U03,317240.538,2552033.522,109.215981,23.0668356,372.909,return
1525.0,T002,U05,321064.489,2545366.975,109.2540712,23.0070591,591.947,return
1525.0,T003,U08,316248.149,2547044.752,109.2068939,23.0216826,511.973,return
1525.0,T006,U01,318764.063,2545575.435,109.2316089,23.0086922,435.637,return
1525.0,T009,U02,316621.374,2547989.788,109.2104219,23.0302565,571.799,return
1525.0,T010,U03,317253.608,2551974.963,109.2161155,23.0663083,372.909,return
1530.0,T002,U05,320989.725,2545372.922,109.2533413,23.0071047,591.947,return
1530.0,T003,U08,316312.16,2547005.668,109.207523,23.0213368,511.973,return
1530.0,T006,U01,318705.825,2545561.002,109.2310425,23.0085555,435.637,return
1530.0,T009,U02,316660.192,2547944.036,109.210806,23.0298477,571.799,return
1530.0,T010,U03,317266.678,2551916.404,109.21625,23.065781,372.909,return
1535.0,T002,U05,320914.961,2545378.869,109.2526113,23.0071503,591.947,return
1535.0,T003,U08,316376.172,2546966.584,109.208152,23.020991,511.973,return
1535.0,T006,U01,318686.201,2545556.139,109.2308517,23.0085095,427.348,return
1535.0,T009,U02,316699.01,2547898.285,109.2111902,23.0294389,571.799,return
1535.0,T010,U03,317279.747,2551857.845,109.2163845,23.0652537,372.909,return
1540.0,T002,U05,320840.197,2545384.815,109.2518814,23.007196,591.947,return
1540.0,T003,U08,316440.183,2546927.5,109.2087811,23.0206452,511.973,return
1540.0,T006,U01,318686.201,2545556.139,109.2308517,23.0085095,414.848,return
1540.0,T009,U02,316737.827,2547852.533,109.2115743,23.0290301,571.799,return
1540.0,T010,U03,317292.817,2551799.285,109.216519,23.0647265,372.909,return
1545.0,T002,U05,320765.433,2545390.762,109.2511515,23.0072416,591.947,return
1545.0,T003,U08,316504.195,2546888.417,109.2094102,23.0202993,511.973,return
1545.0,T006,U01,318686.201,2545556.139,109.2308517,23.0085095,402.348,return
1545.0,T009,U02,316776.645,2547806.782,109.2119584,23.0286213,571.799,return
1545.0,T010,U03,317305.886,2551740.726,109.2166535,23.0641992,372.909,return
1550.0,T002,U05,320690.669,2545396.708,109.2504216,23.0072873,591.947,return
1550.0,T003,U08,316568.206,2546849.333,109.2100392,23.0199535,511.973,return
1550.0,T006,U01,318686.201,2545556.139,109.2308517,23.0085095,389.848,return
1550.0,T009,U02,316815.463,2547761.031,109.2123425,23.0282125,571.799,return
1550.0,T010,U03,317318.956,2551682.167,109.216788,23.0636719,372.909,return
1555.0,T002,U05,320615.906,2545402.655,109.2496916,23.0073329,591.947,return
1555.0,T003,U08,316632.217,2546810.249,109.2106683,23.0196077,511.973,return
1555.0,T006,U01,318686.201,2545556.139,109.2308517,23.0085095,377.348,return
1555.0,T009,U02,316854.28,2547715.279,109.2127267,23.0278037,571.799,return
1555.0,T010,U03,317332.026,2551623.608,109.2169225,23.0631446,372.909,return
1560.0,T002,U05,320541.142,2545408.601,109.2489617,23.0073785,591.947,return
1560.0,T003,U08,316696.229,2546771.165,109.2112973,23.0192619,511.973,return
1560.0,T006,U01,318686.201,2545556.139,109.2308517,23.0085095,364.848,return
1560.0,T009,U02,316893.098,2547669.528,109.2131108,23.0273949,571.799,return
1560.0,T010,U03,317345.095,2551565.049,109.217057,23.0626173,372.909,return
1565.0,T002,U05,320466.378,2545414.548,109.2482318,23.0074241,591.947,return
1565.0,T003,U08,316760.24,2546732.082,109.2119264,23.018916,511.973,return
1565.0,T006,U01,318686.201,2545556.139,109.2308517,23.0085095,352.348,return
1565.0,T009,U02,316931.916,2547623.777,109.2134949,23.0269861,571.799,return
