time_s,trip_id,drone_id,mode,relay_id
2474.5595259403467,T005,U07,direct,
2475.5595259403467,T005,U07,direct,
2476.5595259403467,T005,U07,direct,
2477.5595259403467,T005,U07,direct,
2478.5595259403467,T005,U07,direct,
2479.5595259403467,T005,U07,direct,
2480.5595259403467,T005,U07,direct,
2481.5595259403467,T005,U07,direct,
2482.5595259403467,T005,U07,direct,
2483.5595259403467,T005,U07,direct,
2484.5595259403467,T005,U07,direct,
2485.5595259403467,T005,U07,direct,
2486.5595259403467,T005,U07,direct,
2487.5595259403467,T005,U07,direct,
2488.5595259403467,T005,U07,direct,
2489.5595259403467,T005,U07,direct,
2490.5595259403467,T005,U07,direct,
2491.5595259403467,T005,U07,direct,
2492.5595259403467,T005,U07,direct,
2493.5595259403467,T005,U07,direct,
2494.5595259403467,T005,U07,direct,
2495.5595259403467,T005,U07,direct,
2496.5595259403467,T005,U07,direct,
2497.5595259403467,T005,U07,direct,
2498.5595259403467,T005,U07,direct,
2499.5595259403467,T005,U07,direct,
2500.5595259403467,T005,U07,direct,
2501.5595259403467,T005,U07,direct,
2502.5595259403467,T005,U07,direct,
2503.5595259403467,T005,U07,direct,
2504.5595259403467,T005,U07,direct,
2505.5595259403467,T005,U07,direct,
2506.5595259403467,T005,U07,direct,
2507.5595259403467,T005,U07,direct,
2508.5595259403467,T005,U07,direct,
2509.5595259403467,T005,U07,direct,
2510.5595259403467,T005,U07,direct,
2511.5595259403467,T005,U07,direct,
2512.5595259403467,T005,U07,direct,
2513.5595259403467,T005,U07,direct,
2514.5595259403467,T005,U07,direct,
2515.5595259403467,T005,U07,direct,
2516.5595259403467,T005,U07,direct,
2517.5595259403467,T005,U07,direct,
2518.5595259403467,T005,U07,direct,
2519.5595259403467,T005,U07,direct,
2520.5595259403467,T005,U07,direct,
2521.5595259403467,T005,U07,direct,
2522.5595259403467,T005,U07,direct,
2523.5595259403467,T005,U07,direct,
2524.5595259403467,T005,U07,direct,
2525.5595259403467,T005,U07,direct,
2526.5595259403467,T005,U07,direct,
2527.5595259403467,T005,U07,direct,
2528.5595259403467,T005,U07,direct,
2529.5595259403467,T005,U07,direct,
2530.5595259403467,T005,U07,direct,
2531.5595259403467,T005,U07,direct,
2532.5595259403467,T005,U07,direct,
2533.5595259403467,T005,U07,direct,
2534.5595259403467,T005,U07,direct,
2535.5595259403467,T005,U07,direct,
2536.5595259403467,T005,U07,direct,
2537.5595259403467,T005,U07,direct,
2538.5595259403467,T005,U07,direct,
2539.5595259403467,T005,U07,direct,
2540.5595259403467,T005,U07,direct,
2541.5595259403467,T005,U07,direct,
2542.5595259403467,T005,U07,direct,
2543.5595259403467,T005,U07,direct,
2544.5595259403467,T005,U07,direct,
2545.5595259403467,T005,U07,direct,
2546.5595259403467,T005,U07,direct,
2547.5595259403467,T005,U07,direct,
2548.5595259403467,T005,U07,direct,
2549.5595259403467,T005,U07,direct,
2550.5595259403467,T005,U07,direct,
2551.5595259403467,T005,U07,direct,
2552.5595259403467,T005,U07,direct,
2553.5595259403467,T005,U07,direct,
2554.5595259403467,T005,U07,direct,
2555.5595259403467,T005,U07,direct,
2556.5595259403467,T005,U07,direct,
2557.5595259403467,T005,U07,direct,
2558.5595259403467,T005,U07,direct,
2559.5595259403467,T005,U07,direct,
2560.5595259403467,T005,U07,direct,
2561.5595259403467,T005,U07,direct,
2562.5595259403467,T005,U07,direct,
2563.5595259403467,T005,U07,direct,
2564.5595259403467,T005,U07,direct,
2565.5595259403467,T005,U07,direct,
2566.5595259403467,T005,U07,direct,
2567.5595259403467,T005,U07,direct,
2568.5595259403467,T005,U07,direct,
2569.5595259403467,T005,U07,direct,
2570.5595259403467,T005,U07,direct,
2571.5595259403467,T005,U07,direct,
2572.5595259403467,T005,U07,direct,
2573.5595259403467,T005,U07,direct,
2574.5595259403467,T005,U07,direct,
2575.5595259403467,T005,U07,direct,
2576.5595259403467,T005,U07,direct,
2577.5595259403467,T005,U07,direct,
2578.5595259403467,T005,U07,direct,
2579.5595259403467,T005,U07,direct,
2580.5595259403467,T005,U07,direct,
2581.5595259403467,T005,U07,direct,
2582.5595259403467,T005,U07,direct,
2583.5595259403467,T005,U07,direct,
2584.5595259403467,T005,U07,direct,
2585.5595259403467,T005,U07,direct,
2586.5595259403467,T005,U07,direct,
2587.5595259403467,T005,U07,direct,
2588.5595259403467,T005,U07,direct,
2589.5595259403467,T005,U07,direct,
2590.5595259403467,T005,U07,direct,
2591.5595259403467,T005,U07,direct,
2592.5595259403467,T005,U07,direct,
2593.5595259403467,T005,U07,direct,
2594.5595259403467,T005,U07,direct,
2595.5595259403467,T005,U07,direct,
2596.5595259403467,T005,U07,direct,
2597.5595259403467,T005,U07,direct,
2598.5595259403467,T005,U07,direct,
2599.5595259403467,T005,U07,direct,
2600.5595259403467,T005,U07,direct,
2601.5595259403467,T005,U07,direct,
2602.5595259403467,T005,U07,direct,
2603.5595259403467,T005,U07,direct,
2604.5595259403467,T005,U07,direct,
2605.5595259403467,T005,U07,direct,
2606.5595259403467,T005,U07,direct,
2607.5595259403467,T005,U07,direct,
2608.5595259403467,T005,U07,direct,
2609.5595259403467,T005,U07,direct,
2610.5595259403467,T005,U07,direct,
2611.5595259403467,T005,U07,direct,
2612.5595259403467,T005,U07,direct,
2613.5595259403467,T005,U07,direct,
2614.5595259403467,T005,U07,direct,
2615.5595259403467,T005,U07,direct,
2616.5595259403467,T005,U07,direct,
2617.5595259403467,T005,U07,direct,
2618.5595259403467,T005,U07,direct,
2619.5595259403467,T005,U07,direct,
2620.5595259403467,T005,U07,direct,
2621.5595259403467,T005,U07,direct,
2622.5595259403467,T005,U07,direct,
2623.5595259403467,T005,U07,direct,
2624.5595259403467,T005,U07,direct,
2625.5595259403467,T005,U07,direct,
2626.5595259403467,T005,U07,direct,
2627.5595259403467,T005,U07,direct,
2628.5595259403467,T005,U07,direct,
2629.5595259403467,T005,U07,direct,
2630.5595259403467,T005,U07,direct,
2631.5595259403467,T005,U07,direct,
2632.5595259403467,T005,U07,direct,
2633.5595259403467,T005,U07,direct,
2634.5595259403467,T005,U07,direct,
2635.5595259403467,T005,U07,direct,
2636.5595259403467,T005,U07,direct,
2637.5595259403467,T005,U07,direct,
2638.5595259403467,T005,U07,direct,
2639.5595259403467,T005,U07,direct,
2640.5595259403467,T005,U07,direct,
2641.5595259403467,T005,U07,direct,
2642.5595259403467,T005,U07,direct,
2643.5595259403467,T005,U07,direct,
2644.5595259403467,T005,U07,direct,
2645.5595259403467,T005,U07,direct,
2646.5595259403467,T005,U07,direct,
2647.5595259403467,T005,U07,direct,
2648.5595259403467,T005,U07,direct,
2649.5595259403467,T005,U07,direct,
2650.5595259403467,T005,U07,direct,
2651.5595259403467,T005,U07,direct,
2652.5595259403467,T005,U07,direct,
2653.5595259403467,T005,U07,direct,
2654.5595259403467,T005,U07,direct,
2655.5595259403467,T005,U07,direct,
2656.5595259403467,T005,U07,direct,
2657.5595259403467,T005,U07,direct,
2658.5595259403467,T005,U07,direct,
2659.5595259403467,T005,U07,direct,
2660.5595259403467,T005,U07,direct,
2661.5595259403467,T005,U07,direct,
2662.5595259403467,T005,U07,direct,
2663.5595259403467,T005,U07,direct,
2664.5595259403467,T005,U07,direct,
2665.5595259403467,T005,U07,direct,
2666.5595259403467,T005,U07,direct,
2667.5595259403467,T005,U07,direct,
2668.5595259403467,T005,U07,direct,
2669.5595259403467,T005,U07,direct,
2670.5595259403467,T005,U07,direct,
2671.5595259403467,T005,U07,direct,
2672.5595259403467,T005,U07,direct,
2673.5595259403467,T005,U07,direct,
2674.5595259403467,T005,U07,direct,
2675.5595259403467,T005,U07,direct,
2676.5595259403467,T005,U07,direct,
2677.5595259403467,T005,U07,direct,
2678.5595259403467,T005,U07,direct,
2679.5595259403467,T005,U07,direct,
2680.5595259403467,T005,U07,direct,
2681.5595259403467,T005,U07,direct,
2682.5595259403467,T005,U07,direct,
2683.5595259403467,T005,U07,direct,
2684.5595259403467,T005,U07,direct,
2685.5595259403467,T005,U07,direct,
2686.5595259403467,T005,U07,direct,
2687.5595259403467,T005,U07,direct,
2688.5595259403467,T005,U07,direct,
2689.5595259403467,T005,U07,direct,
2690.5595259403467,T005,U07,direct,
2691.5595259403467,T005,U07,direct,
2692.5595259403467,T005,U07,direct,
2693.5595259403467,T005,U07,direct,
2694.5595259403467,T005,U07,direct,
2695.5595259403467,T005,U07,direct,
2696.5595259403467,T005,U07,direct,
2697.5595259403467,T005,U07,direct,
2698.5595259403467,T005,U07,direct,
2699.5595259403467,T005,U07,direct,
2700.5595259403467,T005,U07,direct,
2701.5595259403467,T005,U07,direct,
2702.5595259403467,T005,U07,direct,
2703.5595259403467,T005,U07,direct,
2704.5595259403467,T005,U07,direct,
2705.5595259403467,T005,U07,direct,
2706.5595259403467,T005,U07,direct,
2707.5595259403467,T005,U07,direct,
2708.5595259403467,T005,U07,direct,
2709.5595259403467,T005,U07,direct,
2710.5595259403467,T005,U07,direct,
2711.5595259403467,T005,U07,direct,
2712.5595259403467,T005,U07,direct,
2713.5595259403467,T005,U07,direct,
2714.5595259403467,T005,U07,direct,
2715.5595259403467,T005,U07,direct,
2716.5595259403467,T005,U07,direct,
2717.5595259403467,T005,U07,direct,
2718.5595259403467,T005,U07,direct,
2719.5595259403467,T005,U07,direct,
2720.5595259403467,T005,U07,direct,
2721.5595259403467,T005,U07,direct,
2722.5595259403467,T005,U07,direct,
2723.5595259403467,T005,U07,direct,
2724.5595259403467,T005,U07,direct,
2725.5595259403467,T005,U07,direct,
2726.5595259403467,T005,U07,direct,
2727.5595259403467,T005,U07,direct,
2728.5595259403467,T005,U07,direct,
2729.5595259403467,T005,U07,direct,
2730.5595259403467,T005,U07,direct,
2731.5595259403467,T005,U07,direct,
2732.5595259403467,T005,U07,direct,
2733.5595259403467,T005,U07,direct,
2734.5595259403467,T005,U07,direct,
2735.5595259403467,T005,U07,direct,
2736.5595259403467,T005,U07,direct,
2737.5595259403467,T005,U07,direct,
2738.5595259403467,T005,U07,direct,
2739.5595259403467,T005,U07,direct,
2740.5595259403467,T005,U07,direct,
2741.5595259403467,T005,U07,direct,
2742.5595259403467,T005,U07,direct,
2743.5595259403467,T005,U07,direct,
2744.5595259403467,T005,U07,direct,
2745.5595259403467,T005,U07,direct,
2746.5595259403467,T005,U07,direct,
2747.5595259403467,T005,U07,direct,
2748.5595259403467,T005,U07,direct,
2749.5595259403467,T005,U07,direct,
2750.5595259403467,T005,U07,direct,
2751.5595259403467,T005,U07,direct,
2752.5595259403467,T005,U07,direct,
2753.5595259403467,T005,U07,direct,
2754.5595259403467,T005,U07,direct,
2755.5595259403467,T005,U07,direct,
2756.5595259403467,T005,U07,direct,
2757.5595259403467,T005,U07,direct,
2758.5595259403467,T005,U07,direct,
2759.5595259403467,T005,U07,direct,
2760.5595259403467,T005,U07,direct,
2761.5595259403467,T005,U07,direct,
2762.5595259403467,T005,U07,direct,
2763.5595259403467,T005,U07,direct,
2764.5595259403467,T005,U07,direct,
2765.5595259403467,T005,U07,direct,
2766.5595259403467,T005,U07,direct,
2767.5595259403467,T005,U07,direct,
2768.5595259403467,T005,U07,direct,
2769.5595259403467,T005,U07,direct,
2770.5595259403467,T005,U07,direct,
2771.5595259403467,T005,U07,direct,
2772.5595259403467,T005,U07,direct,
2773.5595259403467,T005,U07,direct,
2774.5595259403467,T005,U07,direct,
2775.5595259403467,T005,U07,direct,
2776.5595259403467,T005,U07,direct,
2777.5595259403467,T005,U07,direct,
2778.5595259403467,T005,U07,direct,
2779.5595259403467,T005,U07,direct,
2780.5595259403467,T005,U07,direct,
2781.5595259403467,T005,U07,direct,
2782.5595259403467,T005,U07,direct,
2783.5595259403467,T005,U07,direct,
2784.5595259403467,T005,U07,direct,
2785.5595259403467,T005,U07,direct,
2786.5595259403467,T005,U07,direct,
2787.5595259403467,T005,U07,direct,
2788.5595259403467,T005,U07,direct,
2789.5595259403467,T005,U07,direct,
2790.5595259403467,T005,U07,direct,
2791.5595259403467,T005,U07,direct,
2792.5595259403467,T005,U07,direct,
2793.5595259403467,T005,U07,direct,
2794.5595259403467,T005,U07,direct,
2795.5595259403467,T005,U07,direct,
2796.5595259403467,T005,U07,direct,
2797.5595259403467,T005,U07,direct,
2798.5595259403467,T005,U07,direct,
2799.5595259403467,T005,U07,direct,
2800.5595259403467,T005,U07,direct,
2801.5595259403467,T005,U07,direct,
2802.5595259403467,T005,U07,direct,
2803.5595259403467,T005,U07,direct,
2804.5595259403467,T005,U07,direct,
2805.5595259403467,T005,U07,direct,
2806.5595259403467,T005,U07,direct,
2807.5595259403467,T005,U07,direct,
2808.5595259403467,T005,U07,direct,
2809.5595259403467,T005,U07,direct,
2810.5595259403467,T005,U07,direct,
2811.5595259403467,T005,U07,direct,
2812.5595259403467,T005,U07,direct,
2813.5595259403467,T005,U07,direct,
2814.5595259403467,T005,U07,direct,
2815.5595259403467,T005,U07,direct,
2816.5595259403467,T005,U07,direct,
2817.5595259403467,T005,U07,direct,
2818.5595259403467,T005,U07,direct,
2819.5595259403467,T005,U07,direct,
2820.5595259403467,T005,U07,direct,
2821.5595259403467,T005,U07,direct,
2822.5595259403467,T005,U07,direct,
2823.5595259403467,T005,U07,direct,
2824.5595259403467,T005,U07,direct,
2825.5595259403467,T005,U07,direct,
2826.5595259403467,T005,U07,direct,
2827.5595259403467,T005,U07,direct,
2828.5595259403467,T005,U07,direct,
2829.5595259403467,T005,U07,direct,
2830.5595259403467,T005,U07,direct,
2831.5595259403467,T005,U07,direct,
2832.5595259403467,T005,U07,direct,
2833.5595259403467,T005,U07,direct,
2834.5595259403467,T005,U07,direct,
2835.5595259403467,T005,U07,direct,
2836.5595259403467,T005,U07,direct,
2837.5595259403467,T005,U07,direct,
2838.5595259403467,T005,U07,direct,
2839.5595259403467,T005,U07,direct,
2840.5595259403467,T005,U07,direct,
2841.5595259403467,T005,U07,direct,
2842.5595259403467,T005,U07,direct,
2843.5595259403467,T005,U07,direct,
2844.5595259403467,T005,U07,direct,
2845.5595259403467,T005,U07,direct,
2846.5595259403467,T005,U07,direct,
2847.5595259403467,T005,U07,direct,
2848.5595259403467,T005,U07,direct,
2849.5595259403467,T005,U07,direct,
2850.5595259403467,T005,U07,direct,
2851.5595259403467,T005,U07,direct,
2852.5595259403467,T005,U07,direct,
2853.5595259403467,T005,U07,direct,
2854.5595259403467,T005,U07,direct,
2855.5595259403467,T005,U07,direct,
2856.5595259403467,T005,U07,direct,
2857.5595259403467,T005,U07,direct,
2858.5595259403467,T005,U07,direct,
2859.5595259403467,T005,U07,direct,
2860.5595259403467,T005,U07,direct,
2861.5595259403467,T005,U07,direct,
2862.5595259403467,T005,U07,direct,
2863.5595259403467,T005,U07,direct,
2864.5595259403467,T005,U07,direct,
2865.5595259403467,T005,U07,direct,
2866.5595259403467,T005,U07,direct,
2867.5595259403467,T005,U07,direct,
2868.5595259403467,T005,U07,direct,
2869.5595259403467,T005,U07,direct,
2870.5595259403467,T005,U07,direct,
2871.5595259403467,T005,U07,direct,
2872.5595259403467,T005,U07,direct,
2873.5595259403467,T005,U07,direct,
2874.5595259403467,T005,U07,direct,
2875.5595259403467,T005,U07,direct,
2876.5595259403467,T005,U07,direct,
2877.5595259403467,T005,U07,direct,
2878.5595259403467,T005,U07,direct,
2879.5595259403467,T005,U07,direct,
2880.5595259403467,T005,U07,direct,
2881.5595259403467,T005,U07,direct,
2882.5595259403467,T005,U07,direct,
2883.5595259403467,T005,U07,direct,
2884.5595259403467,T005,U07,direct,
2885.5595259403467,T005,U07,direct,
2886.5595259403467,T005,U07,direct,
2887.5595259403467,T005,U07,direct,
2888.5595259403467,T005,U07,direct,
2889.5595259403467,T005,U07,direct,
2890.5595259403467,T005,U07,direct,
2891.5595259403467,T005,U07,direct,
2892.5595259403467,T005,U07,direct,
2893.5595259403467,T005,U07,direct,
2894.5595259403467,T005,U07,direct,
2895.5595259403467,T005,U07,direct,
2896.5595259403467,T005,U07,direct,
2897.5595259403467,T005,U07,direct,
2898.5595259403467,T005,U07,direct,
2899.5595259403467,T005,U07,direct,
2900.5595259403467,T005,U07,direct,
2901.5595259403467,T005,U07,direct,
2902.5595259403467,T005,U07,direct,
2903.5595259403467,T005,U07,direct,
2904.5595259403467,T005,U07,direct,
2905.5595259403467,T005,U07,direct,
2906.5595259403467,T005,U07,direct,
2907.5595259403467,T005,U07,direct,
2908.5595259403467,T005,U07,direct,
2909.5595259403467,T005,U07,direct,
2910.5595259403467,T005,U07,direct,
2911.5595259403467,T005,U07,direct,
2912.5595259403467,T005,U07,direct,
2913.5595259403467,T005,U07,direct,
2914.5595259403467,T005,U07,direct,
2915.5595259403467,T005,U07,direct,
2916.5595259403467,T005,U07,direct,
2917.5595259403467,T005,U07,direct,
2918.5595259403467,T005,U07,direct,
2919.5595259403467,T005,U07,direct,
2920.5595259403467,T005,U07,direct,
2921.5595259403467,T005,U07,direct,
2922.5595259403467,T005,U07,direct,
2923.5595259403467,T005,U07,direct,
2924.5595259403467,T005,U07,direct,
2925.5595259403467,T005,U07,direct,
2926.5595259403467,T005,U07,direct,
2927.5595259403467,T005,U07,direct,
2928.5595259403467,T005,U07,direct,
2929.5595259403467,T005,U07,direct,
2930.5595259403467,T005,U07,direct,
2931.5595259403467,T005,U07,direct,
2932.5595259403467,T005,U07,direct,
2933.5595259403467,T005,U07,direct,
2934.5595259403467,T005,U07,direct,
2935.5595259403467,T005,U07,direct,
2936.5595259403467,T005,U07,direct,
2937.5595259403467,T005,U07,direct,
2938.5595259403467,T005,U07,direct,
2939.5595259403467,T005,U07,direct,
2940.5595259403467,T005,U07,direct,
2941.5595259403467,T005,U07,direct,
2942.5595259403467,T005,U07,direct,
2943.5595259403467,T005,U07,direct,
2944.5595259403467,T005,U07,direct,
2945.5595259403467,T005,U07,direct,
2946.5595259403467,T005,U07,direct,
2947.5595259403467,T005,U07,direct,
2948.5595259403467,T005,U07,direct,
2949.5595259403467,T005,U07,direct,
2950.5595259403467,T005,U07,direct,
2951.5595259403467,T005,U07,direct,
2952.5595259403467,T005,U07,direct,
2953.5595259403467,T005,U07,direct,
2954.5595259403467,T005,U07,direct,
2955.5595259403467,T005,U07,direct,
2956.5595259403467,T005,U07,direct,
2957.5595259403467,T005,U07,direct,
2958.5595259403467,T005,U07,direct,
2959.5595259403467,T005,U07,direct,
2960.5595259403467,T005,U07,direct,
2961.5595259403467,T005,U07,direct,
2962.5595259403467,T005,U07,direct,
2963.5595259403467,T005,U07,direct,
2964.5595259403467,T005,U07,direct,
2965.5595259403467,T005,U07,direct,
2966.5595259403467,T005,U07,direct,
2967.5595259403467,T005,U07,direct,
2968.5595259403467,T005,U07,direct,
2969.5595259403467,T005,U07,direct,
2970.5595259403467,T005,U07,direct,
2971.5595259403467,T005,U07,direct,
2972.5595259403467,T005,U07,direct,
2973.5595259403467,T005,U07,direct,
2974.5595259403467,T005,U07,direct,
2975.5595259403467,T005,U07,direct,
2976.5595259403467,T005,U07,direct,
2977.5595259403467,T005,U07,direct,
2978.5595259403467,T005,U07,direct,
2979.5595259403467,T005,U07,direct,
2980.5595259403467,T005,U07,direct,
2981.5595259403467,T005,U07,direct,
2982.5595259403467,T005,U07,direct,
2983.5595259403467,T005,U07,direct,
2984.5595259403467,T005,U07,direct,
2985.5595259403467,T005,U07,direct,
2986.5595259403467,T005,U07,direct,
2987.5595259403467,T005,U07,direct,
2988.5595259403467,T005,U07,direct,
2989.5595259403467,T005,U07,direct,
360.0,T006,U01,direct,
361.0,T006,U01,direct,
362.0,T006,U01,direct,
363.0,T006,U01,direct,
364.0,T006,U01,direct,
365.0,T006,U01,direct,
366.0,T006,U01,direct,
367.0,T006,U01,direct,
368.0,T006,U01,direct,
369.0,T006,U01,direct,
370.0,T006,U01,direct,
371.0,T006,U01,direct,
372.0,T006,U01,direct,
373.0,T006,U01,direct,
374.0,T006,U01,direct,
375.0,T006,U01,direct,
376.0,T006,U01,direct,
377.0,T006,U01,direct,
378.0,T006,U01,direct,
379.0,T006,U01,direct,
380.0,T006,U01,direct,
381.0,T006,U01,direct,
382.0,T006,U01,direct,
383.0,T006,U01,direct,
384.0,T006,U01,direct,
385.0,T006,U01,direct,
386.0,T006,U01,direct,
387.0,T006,U01,direct,
388.0,T006,U01,direct,
389.0,T006,U01,direct,
390.0,T006,U01,direct,
391.0,T006,U01,direct,
392.0,T006,U01,direct,
393.0,T006,U01,direct,
394.0,T006,U01,direct,
395.0,T006,U01,direct,
396.0,T006,U01,direct,
397.0,T006,U01,direct,
398.0,T006,U01,direct,
399.0,T006,U01,direct,
400.0,T006,U01,direct,
401.0,T006,U01,direct,
402.0,T006,U01,direct,
403.0,T006,U01,direct,
404.0,T006,U01,direct,
405.0,T006,U01,direct,
406.0,T006,U01,direct,
407.0,T006,U01,direct,
408.0,T006,U01,direct,
409.0,T006,U01,direct,
410.0,T006,U01,direct,
411.0,T006,U01,direct,
412.0,T006,U01,direct,
413.0,T006,U01,direct,
414.0,T006,U01,direct,
415.0,T006,U01,direct,
416.0,T006,U01,direct,
417.0,T006,U01,direct,
418.0,T006,U01,direct,
419.0,T006,U01,direct,
420.0,T006,U01,direct,
421.0,T006,U01,direct,
422.0,T006,U01,direct,
423.0,T006,U01,direct,
424.0,T006,U01,direct,
425.0,T006,U01,direct,
426.0,T006,U01,direct,
427.0,T006,U01,direct,
428.0,T006,U01,direct,
429.0,T006,U01,direct,
430.0,T006,U01,direct,
431.0,T006,U01,direct,
432.0,T006,U01,direct,
433.0,T006,U01,direct,
434.0,T006,U01,direct,
435.0,T006,U01,direct,
436.0,T006,U01,direct,
437.0,T006,U01,direct,
438.0,T006,U01,direct,
439.0,T006,U01,direct,
440.0,T006,U01,direct,
441.0,T006,U01,direct,
442.0,T006,U01,direct,
443.0,T006,U01,direct,
444.0,T006,U01,direct,
445.0,T006,U01,direct,
446.0,T006,U01,direct,
447.0,T006,U01,direct,
448.0,T006,U01,direct,
449.0,T006,U01,direct,
450.0,T006,U01,direct,
451.0,T006,U01,direct,
452.0,T006,U01,direct,
453.0,T006,U01,direct,
454.0,T006,U01,direct,
455.0,T006,U01,direct,
456.0,T006,U01,direct,
457.0,T006,U01,direct,
458.0,T006,U01,direct,
459.0,T006,U01,direct,
460.0,T006,U01,direct,
461.0,T006,U01,direct,
462.0,T006,U01,direct,
463.0,T006,U01,direct,
464.0,T006,U01,direct,
465.0,T006,U01,direct,
466.0,T006,U01,direct,
467.0,T006,U01,direct,
468.0,T006,U01,direct,
469.0,T006,U01,direct,
470.0,T006,U01,direct,
471.0,T006,U01,direct,
472.0,T006,U01,direct,
473.0,T006,U01,direct,
474.0,T006,U01,direct,
475.0,T006,U01,direct,
476.0,T006,U01,direct,
477.0,T006,U01,direct,
478.0,T006,U01,direct,
479.0,T006,U01,direct,
480.0,T006,U01,direct,
481.0,T006,U01,direct,
482.0,T006,U01,direct,
483.0,T006,U01,direct,
484.0,T006,U01,direct,
485.0,T006,U01,direct,
486.0,T006,U01,direct,
487.0,T006,U01,direct,
488.0,T006,U01,direct,
489.0,T006,U01,direct,
490.0,T006,U01,direct,
491.0,T006,U01,direct,
492.0,T006,U01,direct,
493.0,T006,U01,direct,
494.0,T006,U01,direct,
495.0,T006,U01,direct,
496.0,T006,U01,direct,
497.0,T006,U01,direct,
498.0,T006,U01,direct,
499.0,T006,U01,direct,
500.0,T006,U01,direct,
501.0,T006,U01,direct,
502.0,T006,U01,direct,
503.0,T006,U01,direct,
504.0,T006,U01,direct,
505.0,T006,U01,direct,
506.0,T006,U01,direct,
507.0,T006,U01,direct,
508.0,T006,U01,direct,
509.0,T006,U01,direct,
510.0,T006,U01,direct,
511.0,T006,U01,direct,
512.0,T006,U01,direct,
513.0,T006,U01,direct,
514.0,T006,U01,direct,
515.0,T006,U01,direct,
516.0,T006,U01,direct,
517.0,T006,U01,direct,
518.0,T006,U01,direct,
519.0,T006,U01,direct,
520.0,T006,U01,direct,
521.0,T006,U01,direct,
522.0,T006,U01,direct,
523.0,T006,U01,direct,
524.0,T006,U01,direct,
525.0,T006,U01,direct,
526.0,T006,U01,direct,
527.0,T006,U01,direct,
528.0,T006,U01,direct,
529.0,T006,U01,direct,
530.0,T006,U01,direct,
531.0,T006,U01,direct,
532.0,T006,U01,direct,
533.0,T006,U01,direct,
534.0,T006,U01,direct,
535.0,T006,U01,direct,
536.0,T006,U01,direct,
537.0,T006,U01,direct,
538.0,T006,U01,direct,
539.0,T006,U01,direct,
540.0,T006,U01,direct,
541.0,T006,U01,direct,
542.0,T006,U01,direct,
543.0,T006,U01,direct,
544.0,T006,U01,direct,
545.0,T006,U01,direct,
546.0,T006,U01,direct,
547.0,T006,U01,direct,
548.0,T006,U01,direct,
549.0,T006,U01,direct,
550.0,T006,U01,direct,
551.0,T006,U01,direct,
552.0,T006,U01,direct,
553.0,T006,U01,direct,
554.0,T006,U01,direct,
555.0,T006,U01,direct,
556.0,T006,U01,direct,
557.0,T006,U01,direct,
558.0,T006,U01,direct,
559.0,T006,U01,direct,
560.0,T006,U01,direct,
561.0,T006,U01,direct,
562.0,T006,U01,direct,
563.0,T006,U01,direct,
564.0,T006,U01,direct,
565.0,T006,U01,direct,
566.0,T006,U01,direct,
567.0,T006,U01,direct,
568.0,T006,U01,direct,
569.0,T006,U01,direct,
570.0,T006,U01,direct,
571.0,T006,U01,direct,
572.0,T006,U01,direct,
573.0,T006,U01,direct,
574.0,T006,U01,direct,
575.0,T006,U01,direct,
576.0,T006,U01,direct,
577.0,T006,U01,direct,
578.0,T006,U01,direct,
579.0,T006,U01,direct,
580.0,T006,U01,direct,
581.0,T006,U01,direct,
582.0,T006,U01,direct,
583.0,T006,U01,direct,
584.0,T006,U01,direct,
585.0,T006,U01,direct,
586.0,T006,U01,direct,
587.0,T006,U01,direct,
588.0,T006,U01,direct,
589.0,T006,U01,direct,
590.0,T006,U01,direct,
591.0,T006,U01,direct,
592.0,T006,U01,direct,
593.0,T006,U01,direct,
594.0,T006,U01,direct,
595.0,T006,U01,direct,
596.0,T006,U01,direct,
597.0,T006,U01,direct,
598.0,T006,U01,direct,
599.0,T006,U01,direct,
600.0,T006,U01,direct,
601.0,T006,U01,direct,
602.0,T006,U01,direct,
603.0,T006,U01,direct,
604.0,T006,U01,direct,
605.0,T006,U01,direct,
606.0,T006,U01,direct,
607.0,T006,U01,direct,
608.0,T006,U01,direct,
609.0,T006,U01,direct,
610.0,T006,U01,direct,
611.0,T006,U01,direct,
612.0,T006,U01,direct,
613.0,T006,U01,direct,
614.0,T006,U01,direct,
615.0,T006,U01,direct,
616.0,T006,U01,direct,
617.0,T006,U01,direct,
618.0,T006,U01,direct,
619.0,T006,U01,direct,
620.0,T006,U01,direct,
621.0,T006,U01,direct,
622.0,T006,U01,direct,
623.0,T006,U01,direct,
624.0,T006,U01,direct,
625.0,T006,U01,direct,
626.0,T006,U01,direct,
627.0,T006,U01,direct,
628.0,T006,U01,direct,
629.0,T006,U01,direct,
630.0,T006,U01,direct,
631.0,T006,U01,direct,
632.0,T006,U01,direct,
633.0,T006,U01,direct,
634.0,T006,U01,direct,
635.0,T006,U01,direct,
636.0,T006,U01,direct,
637.0,T006,U01,direct,
638.0,T006,U01,direct,
639.0,T006,U01,direct,
640.0,T006,U01,direct,
641.0,T006,U01,direct,
642.0,T006,U01,direct,
643.0,T006,U01,direct,
644.0,T006,U01,direct,
645.0,T006,U01,direct,
646.0,T006,U01,direct,
647.0,T006,U01,direct,
648.0,T006,U01,direct,
649.0,T006,U01,direct,
650.0,T006,U01,direct,
651.0,T006,U01,direct,
652.0,T006,U01,direct,
653.0,T006,U01,direct,
654.0,T006,U01,direct,
655.0,T006,U01,direct,
656.0,T006,U01,direct,
657.0,T006,U01,direct,
